question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
"On 26 February 2023, an unidentified person fatally shot two Israeli settlers in their car in Huwara, a town south of Nablus in the Israeli-occupied West Bank. Following the shooting, Israeli settlers carried out revenge attacks on Palestinians, which have killed at least one Palestinian and injured around 100 others. On 7 March, one 49-year-old suspect was killed during an Israeli incursion into Jenin.",two,13.906250,2.722656,-0.509277,-9.406250,0.344727,73.625000
"An indirect presidential election was held in Cuba on 19 April 2023. The election took place following the election to the National Assembly of People's Power on 26 March 2023. The incumbent president, Miguel Díaz-Canel, was eligible for re-election and his candidacy was supported with 459 votes out of 460 valid votes. Two deputies voted blank.Likewise, Salvador Valdés Mesa was re-elected to the position",Cuba,16.000000,6.074219,0.496826,-10.679688,-0.673828,72.062500
Two motions of no confidence in the minority government of Prime Minister Élisabeth Borne were tabled on 17 March 2023 in the French National Assembly. One motion was proposed by a cross-party alliance that included the left-wing NUPES and the regionalist LIOT (introduced by Bertrand Pancher and defended by Charles de Courson); the other by the right-wing populist National Rally (introduced by Marine Le,Two,20.656250,-1.236328,0.692383,-11.937500,-0.026367,69.562500
"Stardom New Blood 7 (スターダムニューブラッド7, Sutādamunyūburaddo 7) was a professional wrestling event promoted by World Wonder Ring Stardom. The event took place on January 20, 2023, in Tokyo, Japan at the Belle Salle Takadanoba, with limited attendance due in part to the ongoing COVID-19 pandemic at the time. The event saw first round matches in a tournament to crown the inaugural New Blood Tag",7,17.265625,0.037140,-0.162109,-14.476562,0.068848,69.562500
"The Electoral Commission (An Coimisiún Toghcháin) is an election commission with responsibility for the oversight of all elections in Ireland, including electoral operations, constituency reviews and electoral integrity. It was established in 2023. Prior to its establishment, some of these functions had been carried out by various government departments, statutory agencies and components of the Oireachtas, while other functions are novel to the Commission.",Ireland,11.609375,6.460938,-0.004723,-13.531250,-1.979492,70.000000
"Municipal elections are set to be held in Israel on 31 October 2023. In accordance with changes made in 2018, election day will be a paid day off work. All municipalities, local councils and regional councils will be up for election, as will their leaders. Top-two runoffs will be held on 14 November in all localities where no leadership candidate won 40% or more",Israel,19.656250,2.923828,-0.503906,-18.343750,2.343750,69.187500
"Sakura Genesis was a professional wrestling event promoted by New Japan Pro-Wrestling (NJPW). The event took on April 8, 2023, in Tokyo at Ryōgoku Kokugikan. Previously held under the Invasion Attack name, this was the fourth event to be held under the Sakura Genesis name. The main event saw the 2023 New Japan Cup winner Sanada defeat Kazuchika Okada to win the IWGP World",NJPW,16.078125,1.721680,-0.581055,-15.421875,2.189453,68.812500
"The 2022–23 Toronto Maple Leafs season is the franchise's 106th season in the National Hockey League. On March 27, 2023, the Maple Leafs clinched a playoff spot after the Ottawa Senators defeated the Florida Panthers. On April 29, 2023, the Maple Leafs won their First Round series against the Tampa Bay Lightning, which was the first playoff series win for the franchise since 2004.",2022–23,13.515625,3.857422,-0.029465,6.402344,0.140625,71.750000
"The 2023 British Academy Television Awards will be held on 14 May 2023 at the Royal Festival Hall in London, to recognise the excellence in British television of 2022. The nominations were announced on 22 March 2023 alongside the nominations for the 2023 British Academy Television Craft Awards. The nominees for Memorable Moment, voted on by the public, were announced on 18 April 2023.",2023,10.968750,4.667969,0.532227,-5.082031,0.074646,67.187500
"Supriyo a.k.a Supriya Chakraborty & Abhay Dang v. Union of India thr. Its Secretary, Ministry of Law and Justice & other connected cases (2023) is an ongoing collection of landmark cases of the Supreme Court of India, which are set to consider whether to extend right to marry and establish a family to queer Indians. A 5-judge Constitution Bench, consisting of Chief Justice of",2023,19.609375,2.082031,0.152954,-12.695312,0.161499,71.937500
"Cold Water Flat was an American band formed in 1990 by Paul Janovitz (vocals and guitar), Ted Silva (bass) and Paul Harding (drums) when the trio studied at University of Massachusetts Amherst. Paul Janovitz is the younger brother of Bill Janovitz, lead singer and songwriter of Buffalo Tom. They began playing shows in Boston before Janovitz moved to New York; the group nearly split",American,19.578125,1.582031,1.250977,-20.218750,-0.557617,71.375000
"Conveyor belt sushi (Japanese: 回転寿司, Hepburn: kaiten-zushi), also called rotation sushi, is a type of sushi restaurant common in Japan. In Australasia, it is also known as a sushi train. Plates serving the sushi are placed on a rotating conveyor belt that winds through the restaurant and moves past every table, counter and seat. The final bill is based on the number and type",Japanese,17.921875,6.199219,1.125000,-9.304688,1.612305,67.062500
"Many countries allocated relief aid items to southern Africa after Cyclone Freddy, with a main focus on the humanitarian crisis in Malawi. Items included hygiene supplies, food rations, and safe drinking water among other things Total donations reach the millions in USD, and there was also a primary focal point on the historic and ongoing outbreak of Cholera in the region. Several nations also",Africa,16.281250,3.691406,0.435791,-23.640625,-0.534668,72.750000
"The 40th Robert Awards ceremony, presented by Danish Film Academy on 4 February 2023, to honour the best in Danish film and television of 2022. The ceremony took place at the Tivoli Hotel & Congress Centre in Copenhagen, Denmark and was hosted by actor and comedian Frederik Cilius.Crime drama film Holy Spider won eleven awards out of nominations, including Best Danish Film. It was",40th,18.281250,-0.999023,1.490234,-26.531250,-0.496582,69.312500
"In April 2023, two sets of classified foreign intelligence documents of the United States began circulating on Twitter, Telegram, and 4chan. Jack Teixeira, an airman first class of the Massachusetts Air National Guard, had allegedly photographed printouts of the documents at his parents' home in Dighton, Massachusetts and posted them to the instant messaging platform Discord on a server named ""Thug Shaker Central"". The",two,13.617188,1.804688,-0.301270,-14.257812,1.074219,70.312500
"SpaceX Crew-7 is planned to be the seventh crewed operational NASA Commercial Crew flight of a Crew Dragon spacecraft, and the eleventh overall crewed orbital flight. The mission is planned for launch on 17 August 2023. The Crew-7 mission would transport four crew members to the International Space Station (ISS). As of August 2022, one NASA astronaut, Jasmin Moghbeli, one ESA astronaut, Andreas Mogensen",seventh,17.250000,6.074219,0.381836,-26.750000,2.933594,70.312500
"The 2022–23 North American winter was an unusually warm winter for the east and an unusually cold winter for the west in North America, as it occurred across the continent from late 2022 to early 2023. The winter season in North America began at the winter solstice, which occurred on December 21, 2022, and it ended at the March equinox, which occurred on March",2022–23,9.476562,12.734375,-0.890625,-11.000000,0.830078,69.500000
"General elections were held in the British Virgin Islands on 24 April 2023.The initial results indicated that no party had won overall control of the House of Assembly. The incumbent Virgin Islands Party (VIP) won six seats, the National Democratic Party (NDP) and the Progressive Virgin Islands Movement (PVIM) each won three seats, and Progressives United (PU) won a single seat. There followed a",2023.The,15.257812,0.269287,0.970215,-7.960938,0.430176,71.937500
"The 2023 EuroLeague Playoffs, known as the 2023 Turkish Airlines EuroLeague Playoffs for sponsorship purposes, will be the first postseason portion of the 2022–23 EuroLeague basketball competition. They will begin on 25 April 2023 and are scheduled to be played through 10 May 2023. The top eight finishers in the regular season qualified for the playoffs, which consists of four series of two teams",2023,17.390625,1.829102,1.291992,-20.046875,1.150391,67.312500
"Miss Grand Japan 2023 will be the ninth edition of the Miss Grand Japan beauty pageant, scheduled to be held on July 16, 2023, at the Tokyo FM Hall of the Tokyo FM Center in Chiyoda, Tokyo. Seventeen candidates who qualified for the national pageant via an audition performed in March 2023 will compete for the right to represent Japan at the upcoming edition",Japan,17.140625,5.824219,1.262695,-17.390625,-1.521484,71.437500
"The Salvadoran gang crackdown, referred to in El Salvador as the Régimen de Excepción (Spanish for State of Exception) and the Guerra Contra las Pandillas (Spanish for War Against the Gangs), began in March 2022 in response to a crime spike between 25 and 27 March 2022, when 87 people were killed in El Salvador. The Salvadoran government blamed the spike in murders on",Salvadoran,13.609375,1.927734,1.349609,-27.171875,0.977539,67.250000
"The 19th British Academy Video Game Awards were hosted by the British Academy of Film and Television Arts on 30 March 2023 to honour the best video games of 2022. Held at the Queen Elizabeth Hall in London, the ceremony was hosted by esports presenter Frankie Ward, taking over from Elle Osili-Wood who hosted the previous two ceremonies. The ceremony was livestreamed exclusively on",19th,15.406250,-0.498291,2.189453,-17.281250,0.313477,71.500000
"Since May–June 2022, a series of labour strikes and industrial disputes have occurred in various industries of the United Kingdom's economy as workers walked out over pay and conditions. The strikes took place with rising inflation, and demands for pay increases that would keep pace with this inflation. The strikes began on 15 June 2022 after members of the National Union of Rail, Maritime",united,20.421875,0.886719,-0.044250,3.572266,-0.129883,68.062500
