question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
"What communication channel does CyberTech Dynamics reserve for non-urgent, formal correspondence?",Email.,8.872608,8.992618,1.621786,-42.437153,1.949935,122.721756
What was the name of the artist widely acknowledged as one of the pioneers of street art in the late 1960s?,Cornbread.,13.460610,4.310858,-0.861410,-53.645889,1.834204,120.435699
Which city is hosting this year's Future Chefs Regional Showdown?,Springfield.,12.132401,5.500813,-0.179744,-45.242378,4.654279,124.355339
What is the primary source of energy for children's bodies according to Dr. Samantha Pearson?,Carbohydrates.,9.900554,7.412324,0.797351,-46.683907,6.385063,125.811897
What average productivity loss cost do companies incur per employee annually due to chronic diseases according to Jennifer Brooks?,"$2,200.",7.272171,9.849845,0.429337,-45.040699,7.947245,124.329803
What percentage improvement in efficiency do SMEs see after implementing green innovations according to the Environmental Business Journal?,15%,10.048521,7.661589,0.493451,-26.422171,2.954356,121.297211
What app did Daniel Tan create to link consumers with local organic producers?,FreshConnect.,13.185618,4.329978,0.097671,-43.066452,5.352781,120.462585
What percentage of U.S. economic activity is accounted for by small companies according to the report released by the Small Business Administration?,44%,10.000788,7.433280,0.008176,-40.137230,1.666700,119.545700
"As of September 2023, what percentage of adults over the age of 18 struggle with basic reading and writing skills according to the Central Education Bureau?",20%.,9.776220,8.103597,0.447492,-32.587578,4.687559,119.700912
"What percentage of data breaches in the last twelve months were caused by employee mistakes according to the SecureTech Inc. survey conducted on October 5, 2023?",58%,11.118457,6.775036,0.613702,-31.775669,3.164735,120.290833
Which month at the Local Farmers Market includes a workshop and demonstration related to pumpkins?,October,6.556670,10.782150,-0.352244,-36.943069,0.090792,122.072266
What was the name of the innovation-focused tech startup established by Sophia Chang in 2027?,CodeInnovate.,12.982305,4.691641,-0.059143,-49.201965,2.861748,117.540390
What month marks the launch of Jamie Lin's Spring Fling Salad at a community farmer’s market gathering?,March.,7.613085,10.134263,0.051391,-44.206928,0.118442,119.929604
Who launched the 'Health for All' workshops aimed at primary health care topics in underserved communities?,HealthBridge.,6.507627,10.693259,0.379631,-53.011692,1.504202,121.699203
"What strategy is emphasized for SMEs to increase stability and foster future growth according to a conference held in New York City on September 10, 2023?",Diversification.,8.556856,8.876323,0.565558,-38.140820,5.136673,122.742661
What record-breaking efficiency rate did Dr. Linda Zheng from SolarTech International announce for a new photovoltaic cell in November 2023?,34%,12.522637,5.179875,-0.605681,-36.462696,3.167778,112.319481
What is the name of the company founded by former white-hat hacker Arielle Thompson?,Novasys.,13.242440,4.126832,0.515553,-48.705814,1.442914,120.680901
What percentage of [City Name]'s economic activity is generated by small businesses according to the [Local Business Association]?,44%,10.794479,6.715760,-0.288059,-33.811947,-0.999984,121.268852
"What was the estimated cost of lost revenue for a medium-sized online retailer due to a single hour of internet downtime, as highlighted in the report released on November 20, 2023?","$58,000",8.067501,10.492525,0.355141,-41.981236,4.131488,118.157990
What is the name of the AI-driven communication platform mentioned in the document?,Guardian.,15.722646,2.367641,1.188607,-44.378979,3.880743,120.068031
What program was launched targeting adolescents in middle and high schools to promote understanding of personal health?,VitaYouth.,8.488863,8.498683,0.904584,-41.252472,2.620737,122.738152
Which city implemented measures obliging developers to include green spaces in their projects as revealed by the Urban Redevelopment Authority in 2023?,Singapore.,13.281165,4.358141,0.394163,-35.104988,-1.126619,124.290428
What was the reported increase in productivity for Harrington's Craft Supply after digitizing their inventory management?,30%.,8.628397,9.366111,0.088976,-44.280235,2.026175,117.125633
"Which app was launched in November 2023 to enhance communication between schools, families, and community members?",Edu-Connect.,9.327948,8.016253,1.283098,-43.022247,0.918763,124.081245
What was the increase in attendance for the 'Coffee with a Cop' program in Dixon City?,120%,13.128017,4.410119,0.217302,-41.758137,2.985066,118.896828
"What threat to the ritualistic dance and song in storytelling ceremonies emerged after September 1, 2023?",Commercialization,12.694324,5.364114,0.063149,-42.994659,5.778582,119.594757
"What was the unemployment rate in the region as reported on October 5, 2023?",4.1%.,8.248333,9.136318,0.701854,-21.413692,5.054792,121.067375
What notable cybersecurity incident in April 2021 highlighted the vulnerabilities in meeting controls and access management for video conferencing tools?,Zoombombing,11.400039,6.284201,0.955663,-40.009098,2.162197,121.784752
Which country introduced a national program where students start learning about responsible internet usage from as young as seven years old?,Finland.,12.877159,5.232180,-0.340978,-49.982716,3.084996,116.428703
Which Austin-based startup is contributing smart infrastructure with its sensor-laden roads?,RoadSense,9.692543,7.966138,0.018395,-39.351589,1.639400,115.245094
What traditional Italian dish did Rania and Amir Mansour incorporate Middle Eastern koshari ingredients into?,Lasagna.,13.785299,3.743041,1.194019,-46.500172,2.663385,118.382996
How often does cybersecurity consultant Michael Chen suggest SMEs should conduct risk assessments?,Quarterly.,10.947220,6.696856,0.875672,-40.156033,2.981954,121.487938
How much did New Metroville's local businesses' revenue increase by after its smart city initiative became fully operational?,13%,11.115258,6.943443,-0.878001,-29.737299,2.065736,118.463486
What is the name of the online platform used by James Choi's artisanal food market to create personalized recommendations?,FlavorFusion.,12.589543,4.941076,0.489448,-38.767864,1.657973,118.400566
How much did The Cozy Corner Bookstore's foot traffic increase by the end of June 2024 due to personalized marketing efforts?,40%,11.662293,5.926213,-0.647243,-26.039248,2.471463,123.706642
What percentage of consumers are willing to pay more for sustainable products according to a Green Business Bureau survey in September 2023?,73%,9.841314,7.685655,0.084352,-38.176235,1.127365,122.317764
"What method did agronomy expert Sarah Greenfield reveal on September 15, 2023, that enriches the soil and eliminates the need for chemical fertilizers?",Composting.,11.355462,6.876542,-0.076794,-37.124924,3.405514,123.441429
"What specific mental strategy did Michael Thompson employ before his race on October 6, 2023?",Visualization.,11.942924,5.942834,0.362984,-39.547302,3.022696,119.048752
"What was the magnitude of the earthquake that struck eastern Millersville on October 17, 2023?",7.1,8.812510,8.943832,0.272044,-29.928696,5.884810,118.531715
"According to the study published in October 2023, what percentage of start-ups face significant challenges in their first year?",90%.,10.856775,7.435585,1.545178,-33.472591,5.395638,118.313904
What percentage of SMEs consider financial management and access to capital as their most critical challenges according to the NASBF survey?,67%,9.137771,8.015424,0.355763,-41.905411,4.896250,118.944618
What is the name of the VR game developed by Lakeside Tech Academy students to simulate the effects of a sedentary lifestyle?,VirtuWell.,8.658351,8.922701,0.822957,-34.512581,1.962209,119.216026
In which town did Jane Atkinson lead the Green Spaces Initiative?,Millville.,12.156261,5.039174,0.208784,-51.055183,2.418485,121.280617
By what grade did the American Society of Civil Engineers (ASCE) rate the state of the nation's infrastructure in their 2023 report?,C-,9.300090,8.680384,-0.126493,-39.736942,2.664389,119.390945
"What funding approach did Sarah Jennings, the owner of EcoArt Solutions, initially adopt for her business growth?",Bootstrapping.,17.072809,0.813705,-0.237163,-51.426144,1.942867,126.303001
"As per the National Education Policy Center, what is the average per-pupil spending gap between the richest and poorest school districts?",10%,10.582084,8.182382,0.906962,-35.211407,4.167359,117.563087
Which city introduced blockchain-based voting in 2025 to increase security and accessibility?,Cyberville.,12.808266,4.841095,0.033257,-38.472435,3.935995,120.987030
What is the name of the advanced AI that Netlandia appointed as an ambassador?,Nexus.,8.613195,9.076168,-0.353430,-35.167599,2.597217,117.402832
What was the reported increase in customer retention rates for businesses that adopt an omnichannel approach according to the Local Commerce Coalition study?,30%.,8.906253,9.105818,0.944190,-36.371445,2.315114,119.233253
Which country is using blockchain technology to secure public sector communication and incident response?,Estonia.,9.780187,7.660496,0.732701,-41.748329,3.301266,122.275459
What is considered the new critical factor for SMEs aiming to scale up in 2024?,Efficiency.,8.480830,9.254589,0.570743,-37.560799,1.508675,122.986298
What is the name of the roast chicken served at Oktoberfest traditionally seasoned with herbs?,Wiesn-Hendl.,10.131199,7.547217,1.218618,-37.647755,3.202401,121.807510
What percentage of SMEs have begun integrating digital solutions into their daily operations according to the September 2023 survey by TechAdapt Inc.?,65%,10.225553,7.231848,0.368328,-37.737606,1.733560,119.111053
What is the percentage of consumers more likely to purchase from brands with environmentally-friendly packaging according to The Green Alliance study?,76%,9.621762,7.908370,0.318968,-40.508686,3.707311,115.962479
How frequently should contingency plans be reviewed and updated according to the guide?,Bi-annually.,11.804187,5.478155,0.486513,-51.039436,2.350504,122.996666
"By what percentage did solar installations increase in the year 2023, according to Dr. Maya Rios?",30%.,9.965760,8.266611,-0.611272,-36.909664,2.901241,117.241821
What is the name of the urban farming initiative started by Jasmine Freitas?,SkyHarvest.,13.680415,4.108712,0.134102,-47.361317,2.834196,125.284256
What was the average cost of a cyber attack on an SME as reported by CyberSafe Inc.?,"$120,000",8.294848,9.672405,1.491470,-45.690788,7.252601,123.481392
What was the name of the software project created by 15-year-old coder Michael Thompson that aims to fight against climate change?,‘EcoMonitor’.,10.411263,7.503475,0.744989,-60.025146,2.393434,117.592224
Which EdTech startup emphasizes the importance of adults upskilling or reskilling in response to changing job markets?,LifeLongUni,13.107609,4.452192,1.022033,-41.069405,1.589935,121.577477
By what percentage are individuals more likely to engage in eco-friendly practices if they have access to environmental education as mentioned in the document?,75%,8.328320,9.375458,0.370872,-45.414761,4.036101,114.065071
Which program in Toronto offers fare discounts during off-peak hours to help spread rush-hour traffic?,TravelSavers.,12.543938,5.565877,-0.261726,-50.431919,3.997348,114.518028
What is the name of the startup company led by Elizabeth Nguyen that specializes in AI-powered cybersecurity solutions?,CyberLens.,7.884917,9.469350,0.841527,-31.564201,-1.455372,118.836037
By what percentage did real estate values appreciate in smart city zones since January 2024?,7.20%,8.285997,9.603584,0.375673,-36.961243,4.935791,113.159599
"What percentage of SMEs have integrated big data analytics into their operations, according to the study by the Small Business Administration in October 2023?",70%,9.791224,8.189549,0.808338,-31.283051,5.513786,120.674179
What is the recommended frequency for conducting compliance audits as advised by compliance officer Michael Zhou?,Quarterly,11.266459,6.926234,0.420894,-43.856361,0.660235,125.148125
By which year did contactless payment features become an essential service for both large and small businesses?,2025,9.268461,8.388889,-0.473036,-29.994177,3.817916,121.650276
"What percentage increase in targeted cyber incidents year-over-year was reported by the Global Financial Cybersecurity Report since September 1, 2023?",17%,9.796435,7.652359,0.822316,-33.446026,3.307405,121.120827
Which company had a multimillion-dollar partnership with Zenith Gaming?,MetaPlay.,16.470322,1.162919,-1.679893,-60.640800,3.960693,112.793388
What percentage of the American workforce was participating in the gig economy as of October 2023?,35%.,9.932220,8.165302,-0.122790,-32.326065,5.180565,120.963821
What percentage of the workforce in metropolitan areas were operating remotely at least part of the week by December 2023 according to the Delancy Research Institute?,58%,11.936020,5.700186,0.894414,-35.652645,2.598178,121.055168
By what year does the World Health Organization expect the global population of seniors to more than double?,2050,8.884507,9.664323,-0.307746,-31.541813,4.261504,115.822578
What is the stage name of the 19-year-old hip hop artist mentioned in the document?,J-Blaze.,8.795325,8.927298,-0.419506,-37.189571,3.134762,123.649002
What is the percentage increase in phishing attacks since many companies adopted remote work policies?,70%,9.997106,7.685390,0.661932,-32.735851,4.549173,120.672668
"Which platform launched on November 20, 2023, is tailored for SMEs?",ConnectUs.,12.380778,5.092850,0.875478,-45.415157,2.074377,120.704887
What is the name of the AI-powered chatbot included in the Mind Matters 2023 campaign?,Leo.,10.939630,6.822320,0.824148,-46.094234,4.311544,115.908249
Which town's preparedness for a winter megastorm included 'pre-storm' meetings and a volunteer force to clear roads?,Middletown.,9.237659,8.547591,0.257464,-35.205517,4.047027,116.662506
"Which city banned diesel vehicles manufactured before 2001 from its center on December 5, 2023?",Paris.,12.109818,5.356582,-0.560718,-40.322563,2.915817,124.031143
Which country provides a working model for reducing transportation-related emissions with its high adoption rate of electric vehicles?,Norway.,12.753362,4.880957,0.557818,-34.662216,0.712102,123.809837
What is the heritage of the Sunday Gravy recipe that Sophia Johnson shares?,Italian.,15.355179,3.391095,0.565383,-44.285763,2.928999,123.013657
"What new feature did the city of Clearwater launch on September 15, 2023, to enhance transparency in local government spending?",OpenBudget.,10.480582,7.723446,-0.077592,-37.790314,0.519545,120.469879
"What item did Sister Sue forget to add to her sweet potato pie on Thanksgiving 2023, resulting in a less than desirable dessert?",Sugar.,8.548731,9.466716,1.126797,-44.717121,4.572093,118.233498
What was the reported surge in revenue for cafes and hotels along the riverside due to the Riverside Rowers?,20%,9.239849,8.537720,-0.333013,-33.302578,2.125836,115.500130
"What level was the geomagnetic storm that struck on October 13, 2023, classified as on the space weather scale?",G3.,9.494825,8.067645,-0.040596,-41.326744,3.218976,121.298599
What was the term that became the north star for future transport initiatives as cities transitioned into the new millennium?,Sustainability.,9.652049,8.581041,-0.113508,-33.138470,5.105460,119.558060
Which city was mentioned in the case study highlighting the economic impact of contactless adoption?,Boston.,13.539227,4.454728,1.109591,-47.198441,3.720105,126.062881
"What percentage of small businesses do not reopen after a disaster, according to a survey by the Small Business Administration?",40%.,10.597172,7.124738,-0.300136,-34.267338,3.978776,121.263176
"What percentage increase in extreme weather events has been reported over the last two decades according to the study published on September 15, 2023?",30%.,9.656426,8.125875,0.685499,-28.318188,3.404920,121.285667
"By how much did e-commerce sales grow according to the National Retail Federation's report for Quarter 3, 2023?",9.30%,11.035926,7.161551,0.140314,-36.868961,4.198755,115.578316
What issue became a top electoral agenda in Griffinsville as a result of KGRF's five-part series?,Education.,13.620783,4.326588,-0.408033,-44.634521,0.665815,121.867165
What are the giants in Norse mythology commonly translated to in English?,Giants.,12.381111,5.664500,2.197876,-52.596947,3.236678,121.722015
What French term is used to describe the cooking technique of vacuum-sealing food in a bag and cooking it in a water bath?,Sous-vide.,9.157648,9.008842,1.235456,-36.097023,3.419654,119.644958
What resource on Eden-27B became a point of contention among New Gaia's leadership?,Helium-3.,13.511840,4.495442,0.121847,-44.288021,2.711956,123.263535
What percentage of remote work policies now mandate the use of VPNs when accessing company servers?,95%,10.242805,7.859188,0.392214,-37.122360,3.390649,117.838158
By what percentage did 'Oasis Market' locations improve fresh food access in identified food deserts?,40%,9.851539,7.134860,0.542859,-42.759350,1.766196,118.134575
What has become an endangered species in the public commerce agora according to 'The Vanishing Art of Human Interaction'?,Conversations,10.045259,6.585810,-0.522352,-47.118259,3.487749,117.807579
Who are the conservation workshops intended to empower for a greener future?,Homeowners.,13.617946,4.443447,0.857186,-55.405701,3.456060,121.634644
What percentage of SMEs reported a marked improvement in decision-making speed and quality after adopting big data analytics according to the 2024 TechAid International study?,65%.,11.650211,6.110718,0.689380,-24.155321,4.114261,121.935265
"According to the Department of Environmental Affairs' survey, what percentage of respondents supported recycling and actively participated in the program?",78%.,9.159731,8.335525,-0.149644,-33.778557,3.694094,122.583336
What percentage of millennials are willing to pay more for sustainable products as noted by market analyst Emily Torres?,73%.,11.729315,6.229693,0.039137,-32.218678,4.800183,119.502205
"Which species has been recognized for a decline in population due to increased pesticide runoff, as documented by biologist Liam Cheng?",Amphibians.,11.825804,5.198342,-0.751904,-44.572819,0.335496,125.052322
In which Norwegian town did Bjørn Eriksen share his grandfather's tales of a protective sea serpent?,Finnmark.,9.443092,8.083906,0.761487,-33.841103,3.336452,114.826103
What percentage of small businesses consider digital transformation vital for competitiveness according to the Small Business Administration study in October 2023?,70%,9.611201,8.046685,1.309042,-28.250847,5.797490,121.062897
"As of October 2023, what percentage of SMEs are utilizing data analytics for their decision-making process?",74%,9.716418,7.975579,1.164630,-34.359314,3.111953,121.190414
What is the name of the app founded by Anita Singh that has become popular among high school students for gamifying the learning experience of local governance?,Civix.,10.482279,6.817606,0.427766,-45.657600,1.560336,117.619972
By what percentage did Efficient Dynamics shorten their product development cycle after integrating 3D printing?,30%,8.542997,9.414844,0.076183,-40.024788,2.849071,115.131622
What funding method did Sarah and Mark from Green Innovations initially choose for their business?,Bootstrapping.,16.356203,1.154680,0.142506,-47.067753,0.744142,127.035721
What was the increase in digital literacy rates as a result of Michael Amador's 'Connected Community' initiative?,20%,9.211173,8.825243,0.948406,-37.375160,4.921316,125.344902
Which cultural tradition is the Kumbh Mela associated with?,Hinduism.,8.122356,9.521124,-0.004167,-36.012138,4.151833,120.626961
By what percentage are companies with a diverse workforce more likely to outperform their less-diverse counterparts according to studies?,35%,10.086216,8.373263,-0.051446,-45.164356,3.268344,115.455627
What hashtag did Kevin Tran use to enhance visibility for his café on social media?,#SpringfieldSips.,6.023210,11.591320,1.153733,-55.388718,3.529412,116.155090
What is the Japanese art of repairing broken pottery with lacquer called?,Kintsugi.,8.328626,9.232931,0.428599,-33.276146,2.650687,121.672348
"What is the accuracy rate of TechRecycle Inc.'s patented machine that sorts mixed C&D waste, unveiled on November 12, 2023?",98%.,9.768751,7.876162,-0.407406,-30.114075,4.222216,116.045326
"When was the first Maker Faire held in San Mateo, California?",2006,10.240924,8.033345,-1.584456,-48.491283,5.394186,119.627930
What was the observed percentage increase of canning submissions at the annual Harvest Fair in Springfield in 2023?,40%,9.392727,8.342699,-0.045885,-34.975536,4.562500,123.325401
Who among the Lakota people is remembered for being as likely to teach cultural ethics as to fall into his own traps?,Iktomi.,9.283880,9.005108,-0.072427,-28.038939,2.638019,113.410942
What does IST encourage adding to email signatures to promote respect for everyone's identity?,Pronouns,8.806165,8.881712,-0.079674,-33.875000,2.399539,122.993454
"Which class of insecticides was indicated to be highly toxic to pollinators, particularly bees, in the study published in 'The Journal of Environmental Safety' on November 8, 2023?",Neonicotinoids.,10.042994,6.809597,-0.021726,-53.238369,1.473758,121.556122
What mobile education project was launched by Sarah Menendez to deliver nutritional workshops directly to underserved areas?,NutriVan.,7.623785,9.307202,0.773124,-42.091324,0.721747,122.375298
What was the percentage increase in sales of locally-sourced and organic goods since September 2023?,20%,9.548883,8.276047,-0.627762,-27.346399,4.228982,121.093246
"What innovative funding technique did Joanne Kraft use to establish her health snack brand, KraftyBites?",Crowdfunding.,8.212169,9.394453,-0.513929,-42.909740,2.957160,122.899887
What percentage of SMEs have integrated mobile marketing into their strategy according to the study by MarketAnalytics Inc.?,85%,10.994729,6.639753,0.604296,-35.450119,3.065590,119.675484
What is the primary source of hydration recommended by Dr. Michael Foster for younger athletes?,Water,9.701951,7.954494,0.433565,-36.807812,3.541916,126.334244
"What specific skill did Eva Martinez teach at her workshop in downtown Chicago on September 15, 2023?",Lacemaking.,9.305013,8.591130,0.189847,-35.146935,4.304706,116.409500
How often does Skyward Dynamics conduct their in-house training sessions?,Monthly.,12.337717,5.604077,0.351067,-45.385086,-0.757869,123.987854
What is the name of the secure online voting platform introduced by City of Vista?,e-Vote.,11.587701,6.087692,1.020691,-40.313271,1.953948,120.429489
What is the name of the special Swedish dish prepared by the Andersson family for Midsommar?,Silltårta.,8.345777,9.729317,1.687979,-30.895708,4.256353,122.098579
What percentage of businesses were able to reduce outage-related losses by having a BCP and DRP according to the DataSecure survey?,78%,9.788478,7.846296,0.184710,-38.162914,2.015598,123.204102
What is the name of the firm that Springfield’s council partnered with for financial software solutions?,FinTransTech.,11.331286,6.256413,0.150060,-46.802177,5.134476,120.002487
"What unexpected ingredient did Sakura add to the guacamole, causing a blend of laughter and tears during the family game night?",Wasabi.,9.366800,8.747726,0.397805,-45.106026,3.452562,112.564384
Which country's Proteja Vocẽ e Seu Bebê campaign has been successful in reducing newborn infections?,Brazil.,8.710835,8.054476,1.029844,-45.624855,0.432189,121.898285
"What notable appliance did John Smith, an IoT engineer, develop on November 3, 2023?",SmartFridgeBot.,12.121046,6.086636,0.100647,-40.242760,2.443032,121.381462
Which company launched an Education Reimbursement Program in October 2023 that has led to increased employee productivity and engagement?,HexaTech.,17.009890,0.281836,0.373796,-49.176960,-0.264678,123.358215
"What percentage of private-sector employment do SMEs account for in the United States according to the report published by the Small Business Administration on September 10, 2023?",47%,10.662826,7.026002,-0.725589,-37.380882,1.837223,123.993515
What did Dr. Maria Lopez identify as a barrier that single-stream recycling addresses in waste management?,Complexity,13.321532,4.292073,0.713428,-54.663193,3.415930,126.319878
Which venue in the Mission District was recently renovated to include state-of-the-art gaming rigs and VR stations?,E-Arena.,10.473573,7.437410,-0.683381,-38.215187,3.259419,115.174751
What does the acronym 'V2X' stand for in the context of autonomous vehicles?,Vehicle-to-Everything.,5.403089,13.308855,0.135175,-23.692781,3.579589,119.964149
What percentage of small businesses emphasized soft skills more heavily according to the 2023 survey by the Local Economic Development Center?,89%,11.195052,6.223181,0.070040,-34.975266,5.036938,120.752060
By what percentage did Bellweather Logistics reduce overhead costs after transitioning its operations to the cloud?,30%,9.102994,8.721501,0.380750,-27.968414,2.637416,117.123459
What was the percentage increase in online sales experienced by Emilia Torres after implementing digital identity verification?,20%,8.434403,8.994905,0.261179,-26.957926,4.821629,125.398552
"According to Dr. Emily Thompson, how has the rate of substance abuse and mental health issues changed since September 2023?",Increased.,10.367193,7.725715,0.349577,-38.393162,3.376363,120.458397
What is the name of the app created by 14-year-old cybersecurity enthusiast Erik Gomez?,CyberDefend.,11.180058,6.212507,1.414900,-48.418606,1.777634,113.701462
In what year did the majority of point-of-sale systems start supporting contactless payment technology according to David Bloomfield?,2023,8.901536,8.253410,-1.200178,-32.118896,2.096048,123.684555
"Which Australian SME announced a partnership with 'CleanOceans' in Norway on 22nd October, 2023?",EcoWrap.,8.599440,8.650589,0.296079,-43.508419,1.936520,119.990952
What is the name of the AI designed by SpireSpirit for spiritual and mindful enrichment?,Eunoia.,8.135589,8.905432,0.346196,-40.266228,3.329625,121.311684
In which year did James and Elsie Thompson establish Thompson's Deli?,1985,7.741466,9.313555,-0.633857,-53.283676,4.424578,115.364258
"What percentage of local consumers between the ages of 18 and 35 discover new businesses through social media platforms, according to the study released by the LBC on September 15, 2023?",78%,11.554709,7.079396,0.343287,-33.531750,3.996888,123.632378
"What was the category of the tornado that struck New Haven on September 5, 2023?",Category-4,9.261613,8.481354,0.333796,-45.168243,1.218830,122.687965
What design initiative did architecture students from Metropolitan University unveil to tackle housing affordability?,MicroHomes,15.044376,2.918726,1.288846,-45.003666,5.200740,122.249092
"What was the percentage increase in residents engaging in home-based exercise routines as reported by the City Sports Council on September 15, 2023?",40%,10.200333,7.365703,-0.101072,-28.086449,3.288893,127.401390
How much did EVs account for in new car sales in October 2023?,15%.,11.243882,6.190273,0.168247,-21.333431,5.724905,120.727081
"How much did the electricity production increase during the heatwave observed by Gregory Li on September 10, 2023?",20%,10.529827,7.436939,0.152021,-25.882275,3.972511,122.609505
"Which startup, founded by Sandra Lee, specializes in ultra-fast data analytics services fueled by 5G?",VeloceTech.,9.459518,6.993016,-0.075476,-46.459057,1.327070,119.315666
"What was the classification of the geomagnetic storm caused by the solar event on September 11, 2023?",G2-class,9.962729,7.747853,-0.009659,-33.602619,3.138033,123.665794
What was the reported increase in the adoption rate of collaborative tools by SMEs since the previous year?,35%.,9.130172,8.338473,0.421682,-35.235615,0.718957,125.815536
"By what percentage have rental prices surged in the community since the beginning of 2023 according to Lisa Reynolds' analysis on October 5, 2023?",15%,11.488167,6.567103,0.684605,-32.335163,6.240403,118.651672
"What has been the trend in availability of second language learning programs for adults since September 1, 2023?",Decreasing.,11.587649,5.819630,0.851983,-36.307632,2.828669,125.714325
What instrument was used by the 15-year-old Amy Sullivan during her performance with the band 'The Young Hearts' at a festival?,Violin.,9.694790,7.532284,1.050945,-41.412235,0.654866,122.273460
What was the original name of the phoenix in ancient Egyptian mythology according to Dr. Kaitlyn Mendigorin's research?,Bennu.,8.664598,9.431131,1.141667,-38.964748,2.755016,122.600250
What is the forecasted market share of e-commerce for retail transactions by the year 2028?,65%,11.236361,5.662360,1.227884,-32.622215,3.170470,115.915527
What is the name of the restaurant opened by chef Marcus Caldwell that features dishes crafted with locally foraged ingredients?,Wildroots.,12.811450,4.216840,0.157891,-47.864048,2.301150,122.091148
What percentage of SMEs are now utilizing cloud-based solutions to support their scaling journey according to the IT Trends Focus report from February 2024?,75%.,9.822777,8.341006,0.916710,-28.526037,6.159742,123.512428
What is the name of The Hybrid Hub’s signature workout?,Fusion-Fit.,9.659731,8.608228,0.719403,-30.670429,2.798508,117.227592
"What was the percentage increase in sales for canning supplies highlighted by the National Home Preserving Society's report published on October 8, 2023?",35%.,10.487856,7.397674,-0.176296,-27.211454,3.908786,122.736626
"What are considered the real stars of the traditional American Thanksgiving meal, according to Chef Jacob Sullivan?",Cranberries.,8.847672,9.325524,1.406031,-35.495304,3.161418,122.188820
Which macronutrient is described as the primary source of energy for young athletes in the document?,Carbohydrates,12.578685,5.039481,0.229343,-29.944159,1.338612,118.334167
Which month in 2023 did the Greenfield Farmers' Market start seeing a significant change towards embracing local and organic foods?,September.,9.418439,8.834554,-0.256008,-43.483879,4.064006,124.041641
"What was the magnitude of the earthquake that hit California near Ridgecrest on October 9, 2023?",7.1,9.006157,8.913896,0.208207,-29.717321,4.839612,119.018593
Which company co-founded by Lara Svensson and Michael Brown aimed to improve the EV charging infrastructure?,ChargeDrive.,12.574248,4.885434,0.156038,-50.635246,2.347491,114.502449
What percentage of small businesses struggled with hiring adept staff according to the Small Business Association report released in October 2023?,63%,11.562859,6.197969,0.599730,-38.309929,3.239239,118.780182
"Which startup, founded by Aarav Singh and Zoe Rivera in spring of 2024, aims to utilize 5G for drone communication in disaster relief?",NeuralMesh.,11.268991,5.812929,1.380704,-48.659939,0.670088,119.599525
"What specific type of eco-friendly workout gains popularity since September 15, 2023?",Plogging.,10.193735,7.176355,0.663132,-29.234398,3.872458,116.693825
What percentage traffic delay reduction is ConnectRoad's V2X solution proving effective at?,18%.,10.247675,7.155307,0.756257,-33.414761,0.690813,122.887764
Which culture's ancestral spirits guide the celebration known as 'Dia de los Muertos'?,Mexican.,8.443011,9.270301,0.454012,-51.174061,1.378305,119.100288
What percentage of the local esports audience is female according to the December 2024 reports?,41%,11.878811,5.868237,0.228220,-37.460896,3.720858,118.703262
What emphasis did cyber education specialist Dr. Emily Carter lay on cybersecurity education during the roundtable discussion?,Fundamental.,14.228719,3.576718,0.516872,-42.494831,1.956504,123.187202
What is the name of the diagnostic platform developed by Dr. Eleanor Vargas's team at Biocure Solutions?,GeneMatch.,11.517533,6.402902,-0.199741,-52.843250,2.511585,124.551140
"What novel device did Professor Splashious Desalinati unveil on April 18, 2024?",Desali-Snatchi,10.026793,7.963406,-0.293021,-36.171623,2.434047,119.113007
What nickname is David Parker known by at his family's Fourth of July barbecue gatherings?,Ribmaster.',8.752759,9.019883,-0.184821,-30.476000,3.328624,115.988609
Which mobile app developed by GreenTech Innovations is helping Green Haven residents track their recycling habits?,RecycleSmart.,7.850563,10.459659,0.441998,-45.299732,3.296815,120.561729
What was the increase in data breaches in small companies in the first half of 2023?,20%,10.157976,7.865565,1.524915,-32.584129,5.697518,120.678711
"By what year is Fusion Frontier, Inc. aiming to have a fully operational commercial fusion power plant?",2035,9.722748,8.107905,-1.321824,-33.098042,3.366305,118.118172
On what social media platform did the legend of The Watcher of the Williamsburg Bridge first gain significant traction?,Reddit.,13.602201,4.615670,0.384031,-40.498714,3.122301,118.501381
What percentage of the world's children receive recommended vaccines as of November 2023 according to the World Health Organization?,85%.,9.630766,7.897920,0.842795,-39.421482,5.631311,120.520050
"What is the principal advantage that Small and Medium Enterprises (SMEs) have over their larger counterparts, as mentioned in the document dated October 17, 2023?",Agility.,11.459069,6.449782,1.429836,-48.445751,2.166743,124.868225
What was Elijah Ramirez's 5k time that earned him a spot in the state finals during the Cross Country State Qualifiers in November?,15:32.,10.822601,7.186949,-0.124786,-26.468573,4.089975,116.610252
What percentage of residents supported the funding increase for emergency services according to a survey mentioned in the document?,75%.,7.780045,9.933660,-0.457529,-41.190010,4.021759,118.908592
"What was the original launch date of the first official maker space, TechShop?",2006,12.312950,5.696785,-1.062657,-49.079872,6.637764,120.831917
"What method of landscaping was introduced to Clearwater Springs as a pilot project on October 21, 2023?",Xeriscaping.,11.515155,5.328805,0.047096,-49.314178,3.568068,121.798355
Which social media platform is mentioned as a helpful tool to connect with potential mentors in the industry?,LinkedIn.,9.477612,7.862369,0.983234,-54.201023,0.324550,123.758804
