question,answer,loss_before,logit_before,feat_before,logit_after,feat_after,euclid_drift
"The 2013–2014 Israeli–Palestinian peace talks were part of the Israeli–Palestinian peace process. Direct negotiations between Israel and the Palestinians began on 29 July 2013 following an attempt by United States Secretary of State John Kerry to restart the peace process. Martin Indyk of the Brookings Institution in Washington, D.C. was appointed by the US to oversee the negotiations. Indyk served as U.S. ambassador to",2013–2014,17.448484,0.773238,-3.099366,-48.233528,-1.521904,168.564484
"The 2014 European Individual Chess Championship took place from 2 to 15 March in Yerevan. 263 players took part. Although sometimes described as the men's championship, several women took part, including Judit Polgár and Antoaneta Stefanova. The top 23 players qualified for the Chess World Cup 2015, which took place in Baku, Azerbaijan from 10 September to 5 October 2015 and was won by",Yerevan,13.171384,1.998952,1.177017,-68.451134,0.497753,166.207458
"The impact of the Arab Spring concerns protests or by the way attempts to organize growing protest movements that were inspired by or similar to the Arab Spring in the Arab-majority states of North Africa and the Middle East, according to commentators, organisers, and critics. These demonstrations and protest efforts have all been critical of the government in their respective countries, though they have",Arab,20.964676,-0.796647,-2.364954,-79.779289,2.833030,160.969894
"The 2014 SCO summit was the 13th annual summit of heads of state of the Shanghai Cooperation Organisation held between 11 and 12 September in Dushanbe, Tajikistan. Security was among the top issues for 13th annual summit and all members during the last meeting reached a consensus on fighting against separatism, extremism and terrorism, as well as on safeguarding regional peace and security therefore",2014,13.286803,3.229665,0.516383,-88.515068,-0.954492,150.526077
"Around midday on October 22, 2014, a passing motorist saw an Asian woman walking north along the Ingraham Trail on the outskirts of Yellowknife in the Northwest Territories, Canada. Several days later, after seeing stories in the local media that 45-year old Atsumi Yoshikubo (吉窪昌美) who had been visiting the city from her home in southern Japan, had gone missing, she reported the sighting.",Asian,16.270086,0.437212,0.625241,-53.249969,2.618165,166.411743
"The third edition of the Champs-Élysées Film Festival was held from 11 to 17 June 2014, with actors Jacqueline Bisset and Bertrand Tavernier as Honorary Presidents and Keanu Reeves, Agnès Varda, Whit Stillman and Mike Figgis as Guests of Honor. More than 120,000 people attended the Festival, with more than 110 films screened. Ronit Elkabetz and Shlomi Elkabetz's Gett: The Trial of Viviane Amsalem",third,20.560238,-2.327300,2.965737,-54.050777,0.632170,165.935608
"An earthquake occurred in the northern Aegean Sea between Greece and Turkey on May 24, 2014. It had a moment magnitude of 6.9 and a maximum Mercalli intensity of VIII (Severe). Serious damage was reported on the Turkish island of Imbros and the cities of Edirne and Çanakkale, as well as on the Greek island of Lemnos. The earthquake was felt in Bulgaria and",Greece,15.036709,2.040339,-3.444438,-73.154739,1.994360,159.569244
"The following addresses the events in Northern Afghanistan between April 2009 and 2014. While this part of the country had long been relatively peaceful compared to the all-out war zones of the south and east, tensions would flare up again in 2008 when the German soldiers deployed to the area came under attack more often, leading to the deaths of the several soldiers. Previously",2014,15.935371,1.546789,-1.041913,-74.748032,0.287244,146.701752
"Ceiliúradh was a celebration of Irish culture that took place in the Royal Albert Hall on 10 April 2014, to mark the state visit to London of Irish President Michael D. Higgins. It was attended by the President and Sabina Higgins, with Prince and Princess Michael of Kent representing the Royal Family.The event was broadcast live on RTÉ, while an hour long highlights package",Irish,19.095949,1.328227,-0.259098,-78.456558,0.897328,162.758606
"Miss Universe Thailand 2014, the 15th Miss Universe Thailand pageant was held at Royal Paragon Hall, Siam Paragon in Bangkok on May 17, 2014. The contestants camped in Roi Et. before flying back to Bangkok for the final stage. Chalita Yaemwannang, Miss Universe Thailand 2013, crowned her successor at the end of this event. In the final round, broadcast live on Channel 3. Weluree",15th,15.013425,-0.670868,0.223357,-64.627159,-3.293308,146.013077
"The 2014 Balkans Cup was a rugby league football tournament that was held in Serbia between 17 October and 19 October. The winner won the inaugural Balkans Cup Trophy.Four teams competed in the 2014 event. These teams were: Serbia, Greece, Hungary and Bosnia.After winning the European Championship C a week before the tournament began, Greece transferred their form to the tournament and were crowned",Serbia,16.570086,1.410237,2.414328,-59.850513,-4.082535,164.758987
"The 14th Cook Islands Parliament is the previous term of the Parliament of the Cook Islands. Its composition was determined by the 2014 elections on 9 July 2014.Due to an election-night tie the seat of Mitiaro was initially left vacant. The tie was later resolved by a judicial recount, and Tangata Vavia was declared elected.The Parliament sat for the first time on 8 October",14th,20.024437,1.669935,-1.395898,-32.242718,-0.602849,146.718201
"The 2014 Australian federal budget was the federal budget to fund government services and operations for the 2014/15 financial year. The 2014 budget was the first delivered by the Abbott government, since the Coalition's victory in the 2013 Australian federal election. Treasurer Joe Hockey presented the budget to the House of Representatives on 13 May 2014.The budget featured significant changes to address a perceived",2014,15.131432,0.973041,-0.729769,-68.670113,-0.331418,160.479019
"Oslo is a discothèque, bar and food venue located in Hackney Central, East London. It is the first club to open in that area of Hackney. Notable musicians that played in it since 2014 opening are Marina and the Diamonds, Klaxons, Sky Ferreira and others. Oslo Hackney, the club's bookings are run by Conrad Rogan. DJs that have played in the venue include AJ",Oslo,9.513341,4.031167,0.292618,-46.436451,2.132725,154.896423
"The Report of the Commission of Inquiry on Human Rights in the Democratic People's Republic of Korea is the landmark document resulting from the investigations on human rights in North Korea commissioned by the United Nations Human Rights Council in 2013 and concluded in 2014.The report unequivocally concluded that the North Korean government systematically violated human rights including freedom of thought, expression and religion;",2013,14.919514,1.916672,-1.789296,-68.799339,-0.479743,165.147491
"Fantastica Mania 2014 was a series of five professional wrestling events co-produced by Japanese promotion New Japan Pro-Wrestling (NJPW) and Mexican promotion Consejo Mundial de Lucha Libre (CMLL) taking place between January 15 and 19, 2014. 2014 was the fourth year in which NJPW and CMLL come together to produce Fantastica Mania events, but the first time they held five events in one year,",2014,13.887278,3.922633,1.435765,-79.281822,-2.196768,159.460449
"The Argentine debt restructuring is a process of debt restructuring by Argentina that began on January 14, 2005, and allowed it to resume payment on 76% of the US$82 billion in sovereign bonds that defaulted in 2001 at the depth of the worst economic crisis in the nation's history. A second debt restructuring in 2010 brought the percentage of bonds under some form of",Argentine,12.631322,4.510060,3.795261,-74.105431,0.082155,158.605698
"The Toronto Rock are a lacrosse team based in Toronto playing in the National Lacrosse League (NLL). The 2014 season was the 17th in franchise history, and 16th as the Rock. After an up-and-down start to the season, the Rock acquired goaltender Brandon Miller from the Philadelphia Wings at the trade deadline hoping to revitalize their shaky defense. On April 5, star forward Garrett",Toronto,12.746161,0.738949,3.736502,-44.282326,-1.018042,164.231262
"Operation Baawar (Pashto for assurance), was a major Afghan-led offensive in Afghanistan west of the city of Kandahar. The operation took place primarily in a sector known as the Horn of Panjwaii. The combat operation started on December 5, 2010. Canadian troops from Task Force Kandahar, including those from the 1st Battalion Royal 22e Régiment Battle Group, worked with the Afghan National Army's 1st",Afghan,12.106569,3.542824,-0.169151,-67.524925,1.450915,160.179199
"Declared in June 2014, the West and Central African cholera outbreak as of January 25, 2015 claimed 1,683 registered deaths and over 91,361 reported cases with a reported case fatality rate (CFR) of 2% in 11 countries, which is 3 times more than in 2013. The case fatality ratio is high in the Sahelian area, equal or greater than 2%, especially in Nigeria, Chad,",West,16.902370,2.657683,-1.803720,-72.057564,1.495396,164.628098
"Julieka Ivanna Dhu (commonly referred to as Ms Dhu; her first name was generally not used in media reports out of respect for Aboriginal naming customs) was a 22-year-old Aboriginal Australian woman who died in police custody in South Hedland, Western Australia, in 2014. On 2 August that year, police responded to a report that Dhu's partner had violated an apprehended violence order. Upon",first,19.135105,-0.137266,0.416373,-74.332764,3.208905,163.645157
"Between 13 and 18 May 2014 a low-pressure cyclone designated Tamara and Yvette affected a large area of Southeastern and Central Europe, causing floods and landslides. Serbia and Bosnia and Herzegovina suffered the greatest damage, as the rain was the heaviest in 120 years of recorded weather measurements. By 20 May, at least 62 people had died as a result of the flooding, and",Tamara,15.812386,0.829311,-0.725372,-73.506645,-2.333723,153.458405
"United Nations Security Council Resolution 2167, concerning the critical role of regional cooperation in International Peacekeeping and Security was adopted unanimously on 28 July 2014. The resolution originated through a debate initiated by the Permanent Representative of Rwanda by sending a letter dated 3 July addressed to the Secretary-General. The 15 member body emphasised that concrete steps should be taken by United Nations and",Rwanda,16.049501,1.826018,-1.740737,-64.623016,-3.857562,164.718079
"In October 2013, there was an outbreak of Zika fever in French Polynesia, the first outbreak of several Zika outbreaks across Oceania. With 8,723 cases reported, it was the largest outbreak of Zika fever before the outbreak in the Americas that began in April 2015. An earlier outbreak occurred on Yap Island in the Federated States of Micronesia in 2007, but it is thought",French,18.489655,2.967514,-1.573385,-71.214539,-0.518104,160.647858
